,States,Years,Quarter,Transaction_type,Transaction_count,Transaction_amount
2785,meghalaya,2020,1,Peer-to-peer payments,216022,1013733312.3935763
2786,meghalaya,2020,1,Merchant payments,57245,44125206.34755945
2787,meghalaya,2020,1,Financial Services,473,402779.89033132966
2788,meghalaya,2020,1,Others,2329,2207471.061039081
2789,meghalaya,2020,2,Recharge & bill payments,382662,100570200.25271696
2790,meghalaya,2020,2,Peer-to-peer payments,202270,998750895.9111593
2791,meghalaya,2020,2,Merchant payments,46014,48980521.41595118
2792,meghalaya,2020,2,Financial Services,1186,2944583.114737345
2793,meghalaya,2020,2,Others,3263,2488953.643832149
2794,meghalaya,2020,3,Recharge & bill payments,342484,97662913.13408674
2795,meghalaya,2020,3,Peer-to-peer payments,194448,1065012681.7126106
2796,meghalaya,2020,3,Merchant payments,55595,67511647.1349487
2797,meghalaya,2020,3,Financial Services,1587,4049966.8133478058
2798,meghalaya,2020,3,Others,3465,2821792.5880408054
2799,meghalaya,2020,4,Recharge & bill payments,350006,102794647.7641504
2800,meghalaya,2020,4,Peer-to-peer payments,286252,1579858348.0670543
2801,meghalaya,2020,4,Merchant payments,111471,115136797.58942303
2802,meghalaya,2020,4,Financial Services,1809,2774557.112070617
2803,meghalaya,2020,4,Others,4470,3678221.666272167
2804,meghalaya,2021,1,Peer-to-peer payments,326993,1794745857.3188953
2805,meghalaya,2021,1,Recharge & bill payments,306634,106098525.65614726
2806,meghalaya,2021,1,Merchant payments,108805,147747773.01896822
2807,meghalaya,2021,1,Financial Services,1777,3981898.0457751974
2808,meghalaya,2021,1,Others,3437,2941223.950049905
2809,meghalaya,2021,2,Recharge & bill payments,389959,129031455.7077258
2810,meghalaya,2021,2,Peer-to-peer payments,366411,1885041503.7970467
2811,meghalaya,2021,2,Merchant payments,147406,173894963.00439677
2812,meghalaya,2021,2,Financial Services,1766,2306496.854595862
2813,meghalaya,2021,2,Others,4052,3342835.5268340455
2814,meghalaya,2021,3,Peer-to-peer payments,473274,2348008593.21644
2815,meghalaya,2021,3,Recharge & bill payments,418429,144363692.75220004
2816,meghalaya,2021,3,Merchant payments,199427,270311210.8907223
2817,meghalaya,2021,3,Financial Services,1556,2379067.1150075165
2818,meghalaya,2021,3,Others,5045,3937887.553600684
2819,meghalaya,2021,4,Peer-to-peer payments,669693,3233210261.728197
2820,meghalaya,2021,4,Recharge & bill payments,447310,165277548.45940137
2821,meghalaya,2021,4,Merchant payments,314445,442464385.0377933
2822,meghalaya,2021,4,Financial Services,1989,2464327.9242311358
2823,meghalaya,2021,4,Others,6756,5348877.036531466
2824,meghalaya,2022,1,Peer-to-peer payments,801009,3899172008.7001157
2825,meghalaya,2022,1,Recharge & bill payments,459530,192026788.60457045
2826,meghalaya,2022,1,Merchant payments,405859,563004043.9315958
2827,meghalaya,2022,1,Financial Services,2134,3019251.8598936894
2828,meghalaya,2022,1,Others,6218,5116238.235718384
2829,meghalaya,2022,2,Peer-to-peer payments,977816,4359000096.157877
2830,meghalaya,2022,2,Merchant payments,591364,714995836.5962032
2831,meghalaya,2022,2,Recharge & bill payments,467745,200896879.69103926
2832,meghalaya,2022,2,Financial Services,1880,2406087.095158501
2833,meghalaya,2022,2,Others,5844,4192522.344518611
2834,meghalaya,2022,3,Peer-to-peer payments,2050942,7796315453.507147
2835,meghalaya,2022,3,Merchant payments,1486098,1468318733.1353962
2836,meghalaya,2022,3,Recharge & bill payments,810017,330230375.9276109
2837,meghalaya,2022,3,Financial Services,3504,3106775.3857113793
2838,meghalaya,2022,3,Others,8604,5329459.165683068
2839,meghalaya,2022,4,Peer-to-peer payments,1901671,7328913724.3339405
2840,meghalaya,2022,4,Merchant payments,1334431,1381013596.832624
2841,meghalaya,2022,4,Recharge & bill payments,685678,278377945.43169147
2842,meghalaya,2022,4,Financial Services,3544,3564357.119764914
2843,meghalaya,2022,4,Others,7124,4671532.630633753
2844,meghalaya,2023,1,Peer-to-peer payments,2111009,8309060918.0
2845,meghalaya,2023,1,Merchant payments,1232691,1407372935.0
2846,meghalaya,2023,1,Recharge & bill payments,810151,358800191.0
2847,meghalaya,2023,1,Financial Services,3991,4692287.0
2848,meghalaya,2023,1,Others,6863,4914284.0
2849,meghalaya,2023,2,Peer-to-peer payments,2509275,8997569260.0
2850,meghalaya,2023,2,Merchant payments,1701913,1698962028.0
2851,meghalaya,2023,2,Recharge & bill payments,855108,378639410.0
2852,meghalaya,2023,2,Financial Services,4075,4633858.0
2853,meghalaya,2023,2,Others,6841,4701930.0
2854,meghalaya,2023,3,Peer-to-peer payments,2926582,9081363888.0
2855,meghalaya,2023,3,Merchant payments,2199365,1940467487.0
2856,meghalaya,2023,3,Recharge & bill payments,893594,376288929.0
2857,meghalaya,2023,3,Financial Services,4709,4394372.0
2858,meghalaya,2023,3,Others,5592,4118404.0
2859,meghalaya,2023,4,Peer-to-peer payments,3588204,11051189244.0
2860,meghalaya,2023,4,Merchant payments,2747430,2399606416.0
2861,meghalaya,2023,4,Recharge & bill payments,919773,412031812.0
2862,meghalaya,2023,4,Financial Services,6221,6157396.0
2863,meghalaya,2023,4,Others,6756,4073824.0
2864,meghalaya,2024,1,Peer-to-peer payments,4141676,12376963890.0
2865,meghalaya,2024,1,Merchant payments,3366756,2796689522.0
2866,meghalaya,2024,1,Recharge & bill payments,1011922,444032559.0
2867,meghalaya,2024,1,Financial Services,5705,8055532.0
2868,meghalaya,2024,1,Others,5203,3563155.0
2869,mizoram,2018,1,Recharge & bill payments,10155,2199565.258913744
2870,mizoram,2018,1,Peer-to-peer payments,6845,41186717.278001666
2871,mizoram,2018,1,Merchant payments,616,1066002.1670622267
2872,mizoram,2018,1,Financial Services,260,65022.49896840689
2873,mizoram,2018,1,Others,685,709912.772844791
2874,mizoram,2018,2,Recharge & bill payments,13550,3107406.501616686
2875,mizoram,2018,2,Peer-to-peer payments,11427,77040044.25291511
2876,mizoram,2018,2,Merchant payments,1310,2368711.975892641
2877,mizoram,2018,2,Financial Services,167,60939.77304627103
2878,mizoram,2018,2,Others,597,931303.0542636234
2879,mizoram,2018,3,Peer-to-peer payments,18564,108783543.9098094
2880,mizoram,2018,3,Recharge & bill payments,17610,4050433.5962071815
2881,mizoram,2018,3,Merchant payments,2310,2952533.8004545765
2882,mizoram,2018,3,Financial Services,240,43891.23943201654
2883,mizoram,2018,3,Others,592,770335.5794872268
2884,mizoram,2018,4,Peer-to-peer payments,26212,177049162.13058332
2885,mizoram,2018,4,Recharge & bill payments,24533,5523702.976434887
2886,mizoram,2018,4,Merchant payments,3699,6911586.608122997
2887,mizoram,2018,4,Financial Services,145,35654.18337878893
2888,mizoram,2018,4,Others,653,906746.6310095722
2889,mizoram,2019,1,Peer-to-peer payments,35126,204183867.4116538
2890,mizoram,2019,1,Recharge & bill payments,30327,6760113.704148788
2891,mizoram,2019,1,Merchant payments,3984,6470456.031897823
2892,mizoram,2019,1,Financial Services,133,33512.39606736117
2893,mizoram,2019,1,Others,736,712945.8536347556
2894,mizoram,2019,2,Peer-to-peer payments,37364,233471780.00357005
2895,mizoram,2019,2,Recharge & bill payments,31903,7823562.397702506
2896,mizoram,2019,2,Merchant payments,5646,5889316.861228463
2897,mizoram,2019,2,Financial Services,80,14455.380988399309
2898,mizoram,2019,2,Others,678,817593.4915248882
2899,mizoram,2019,3,Recharge & bill payments,49073,12966806.696277115
2900,mizoram,2019,3,Peer-to-peer payments,42645,257538220.22775066
2901,mizoram,2019,3,Merchant payments,5560,7397529.021326996
2902,mizoram,2019,3,Financial Services,94,72985.31151294889
2903,mizoram,2019,3,Others,722,818358.6944744462
2904,mizoram,2019,4,Recharge & bill payments,60511,16857122.3073061
2905,mizoram,2019,4,Peer-to-peer payments,57109,341664291.4936854
2906,mizoram,2019,4,Merchant payments,6939,9451111.139352825
2907,mizoram,2019,4,Financial Services,100,20966.3333050078
2908,mizoram,2019,4,Others,580,695859.360839114
2909,mizoram,2020,1,Recharge & bill payments,85067,24356294.58523286
2910,mizoram,2020,1,Peer-to-peer payments,57916,356260523.23262954
2911,mizoram,2020,1,Merchant payments,9961,10404414.592504771
2912,mizoram,2020,1,Financial Services,119,283854.3188381147
2913,mizoram,2020,1,Others,546,772492.6204317764
2914,mizoram,2020,2,Recharge & bill payments,127592,37504550.77732091
2915,mizoram,2020,2,Peer-to-peer payments,60021,404110075.0863959
2916,mizoram,2020,2,Merchant payments,10056,14627463.664270937
2917,mizoram,2020,2,Financial Services,244,434960.2799078573
2918,mizoram,2020,2,Others,549,516383.63442262856
2919,mizoram,2020,3,Recharge & bill payments,132664,40941077.032856956
2920,mizoram,2020,3,Peer-to-peer payments,99644,634560147.3506901
2921,mizoram,2020,3,Merchant payments,20934,30693648.236451425
2922,mizoram,2020,3,Financial Services,535,824864.513127287
2923,mizoram,2020,3,Others,926,924438.3714747172
2924,mizoram,2020,4,Peer-to-peer payments,141038,887252744.067668
2925,mizoram,2020,4,Recharge & bill payments,140297,45386403.17281592
2926,mizoram,2020,4,Merchant payments,39676,52094800.565094605
2927,mizoram,2020,4,Financial Services,607,855201.5881157237
2928,mizoram,2020,4,Others,989,932966.3002634952
2929,mizoram,2021,1,Peer-to-peer payments,156386,982955112.1892779
2930,mizoram,2021,1,Recharge & bill payments,128055,45558278.22323953
2931,mizoram,2021,1,Merchant payments,43511,70289687.94622748
2932,mizoram,2021,1,Financial Services,648,1330632.9787811027
2933,mizoram,2021,1,Others,975,971875.6084117102
2934,mizoram,2021,2,Peer-to-peer payments,173064,995581952.903405
2935,mizoram,2021,2,Recharge & bill payments,161763,56059844.239659324
2936,mizoram,2021,2,Merchant payments,57877,69528721.40156102
2937,mizoram,2021,2,Financial Services,611,710657.5065644829
2938,mizoram,2021,2,Others,1025,993297.250902934
2939,mizoram,2021,3,Peer-to-peer payments,224873,1290523196.259221
2940,mizoram,2021,3,Recharge & bill payments,177281,67493206.62394348
2941,mizoram,2021,3,Merchant payments,74553,113697005.89820999
2942,mizoram,2021,3,Financial Services,522,806905.9729422838
2943,mizoram,2021,3,Others,1300,1228335.4576346257
2944,mizoram,2021,4,Peer-to-peer payments,272209,1545255603.4119103
2945,mizoram,2021,4,Recharge & bill payments,179405,67548806.84754582
2946,mizoram,2021,4,Merchant payments,99265,154183940.72826496
2947,mizoram,2021,4,Financial Services,695,2202285.707728365
2948,mizoram,2021,4,Others,1755,1475104.827591939
2949,mizoram,2022,1,Peer-to-peer payments,302740,1691281089.989316
2950,mizoram,2022,1,Recharge & bill payments,190137,76541062.33691595
2951,mizoram,2022,1,Merchant payments,109669,174157725.41469872
2952,mizoram,2022,1,Financial Services,731,1657575.282816791
2953,mizoram,2022,1,Others,1640,1521510.587498479
2954,mizoram,2022,2,Peer-to-peer payments,332102,1739114390.3016624
2955,mizoram,2022,2,Recharge & bill payments,172281,70775723.34635986
2956,mizoram,2022,2,Merchant payments,137279,191484723.76839563
2957,mizoram,2022,2,Financial Services,656,801633.2114598342
2958,mizoram,2022,2,Others,1659,1010096.4810587188
2959,mizoram,2022,3,Peer-to-peer payments,349715,1665955694.9848173
2960,mizoram,2022,3,Recharge & bill payments,156874,68463689.80469275
2961,mizoram,2022,3,Merchant payments,150320,209934220.28326848
2962,mizoram,2022,3,Financial Services,802,880187.5512756812
2963,mizoram,2022,3,Others,1327,1031819.4438998674
2964,mizoram,2022,4,Peer-to-peer payments,378295,1750113148.3068104
2965,mizoram,2022,4,Merchant payments,164389,222455759.17733783
2966,mizoram,2022,4,Recharge & bill payments,148573,63477925.042983845
2967,mizoram,2022,4,Financial Services,932,949850.198945797
2968,mizoram,2022,4,Others,1585,914402.5369417528
2969,mizoram,2023,1,Peer-to-peer payments,593994,2560331179.0
2970,mizoram,2023,1,Recharge & bill payments,234313,98553348.0
2971,mizoram,2023,1,Merchant payments,221560,293428579.0
2972,mizoram,2023,1,Financial Services,1044,2065983.0
2973,mizoram,2023,1,Others,1684,1243650.0
2974,mizoram,2023,2,Peer-to-peer payments,673375,2715818146.0
2975,mizoram,2023,2,Merchant payments,291229,369968035.0
2976,mizoram,2023,2,Recharge & bill payments,241862,102587776.0
2977,mizoram,2023,2,Financial Services,1144,2164348.0
2978,mizoram,2023,2,Others,1320,1268271.0
2979,mizoram,2023,3,Peer-to-peer payments,725656,2616686121.0
2980,mizoram,2023,3,Merchant payments,343955,383487446.0
2981,mizoram,2023,3,Recharge & bill payments,237526,100886209.0
2982,mizoram,2023,3,Financial Services,1523,3916230.0
2983,mizoram,2023,3,Others,1753,1154229.0
2984,mizoram,2023,4,Peer-to-peer payments,809449,2937356157.0
2985,mizoram,2023,4,Merchant payments,454911,486085794.0
2986,mizoram,2023,4,Recharge & bill payments,233101,110530170.0
2987,mizoram,2023,4,Financial Services,1693,6001935.0
2988,mizoram,2023,4,Others,1574,866227.0
2989,mizoram,2024,1,Peer-to-peer payments,852682,2946283349.0
2990,mizoram,2024,1,Merchant payments,537550,568411807.0
2991,mizoram,2024,1,Recharge & bill payments,233738,109792002.0
2992,mizoram,2024,1,Financial Services,1756,4788439.0
2993,mizoram,2024,1,Others,1290,821133.0
2994,nagaland,2018,1,Recharge & bill payments,28198,5361675.549623315
2995,nagaland,2018,1,Peer-to-peer payments,11631,69830122.02063876
2996,nagaland,2018,1,Merchant payments,822,1170667.4151649117
2997,nagaland,2018,1,Financial Services,399,299016.7345620737
2998,nagaland,2018,1,Others,1795,1344409.3661360394
2999,nagaland,2018,2,Recharge & bill payments,41959,9139467.703980098
3000,nagaland,2018,2,Peer-to-peer payments,20099,140193107.69683594
3001,nagaland,2018,2,Merchant payments,1529,2293935.490835924
3002,nagaland,2018,2,Financial Services,379,153458.5231626137
3003,nagaland,2018,2,Others,1633,1545608.465487119
3004,nagaland,2018,3,Recharge & bill payments,54885,12664922.724117381
3005,nagaland,2018,3,Peer-to-peer payments,33930,223964723.15160483
3006,nagaland,2018,3,Merchant payments,3518,3631042.2777308393
3007,nagaland,2018,3,Financial Services,460,125171.61850935029
3008,nagaland,2018,3,Others,1578,1406883.1646908007
3009,nagaland,2018,4,Recharge & bill payments,72881,16615511.42043031
3010,nagaland,2018,4,Peer-to-peer payments,53723,358926253.43094724
3011,nagaland,2018,4,Merchant payments,10350,10500634.794542974
3012,nagaland,2018,4,Financial Services,587,216127.40846239947
3013,nagaland,2018,4,Others,1792,1754940.4912408509
3014,nagaland,2019,1,Recharge & bill payments,87596,20020458.076388802
3015,nagaland,2019,1,Peer-to-peer payments,71642,411855878.2498224
3016,nagaland,2019,1,Merchant payments,7306,8187940.322092213
3017,nagaland,2019,1,Financial Services,430,101072.89773317604
3018,nagaland,2019,1,Others,1605,1776362.8662935253
3019,nagaland,2019,2,Recharge & bill payments,92492,21350211.07781426
3020,nagaland,2019,2,Peer-to-peer payments,81065,487705354.46570444
3021,nagaland,2019,2,Merchant payments,12949,8990954.079767609
3022,nagaland,2019,2,Financial Services,286,129758.00259777348
3023,nagaland,2019,2,Others,1961,1890404.5326202572
3024,nagaland,2019,3,Recharge & bill payments,145812,33293527.93210053
3025,nagaland,2019,3,Peer-to-peer payments,100736,601803135.4703114
3026,nagaland,2019,3,Merchant payments,13031,13381591.199777838
3027,nagaland,2019,3,Financial Services,210,229319.84921986386
3028,nagaland,2019,3,Others,2089,2248897.2620018576
3029,nagaland,2019,4,Recharge & bill payments,172761,39720745.597670965
3030,nagaland,2019,4,Peer-to-peer payments,128674,777298578.6127516
3031,nagaland,2019,4,Merchant payments,13578,15460907.228900284
3032,nagaland,2019,4,Financial Services,499,283291.7740842187
3033,nagaland,2019,4,Others,1658,1773615.1353679793
3034,nagaland,2020,1,Recharge & bill payments,221741,53662023.32016543
3035,nagaland,2020,1,Peer-to-peer payments,135966,821508819.5893908
3036,nagaland,2020,1,Merchant payments,18249,17663339.36989499
3037,nagaland,2020,1,Financial Services,528,215066.78349539996
3038,nagaland,2020,1,Others,1567,1730779.6714233835
3039,nagaland,2020,2,Recharge & bill payments,328269,85264116.11779374
3040,nagaland,2020,2,Peer-to-peer payments,166866,1025000209.9574311
3041,nagaland,2020,2,Merchant payments,20004,25214703.910237495
3042,nagaland,2020,2,Financial Services,860,989239.9671938312
3043,nagaland,2020,2,Others,1567,1206234.3951445608
3044,nagaland,2020,3,Recharge & bill payments,347494,91214897.18744522
3045,nagaland,2020,3,Peer-to-peer payments,330638,1851638119.539822
3046,nagaland,2020,3,Merchant payments,51912,62568884.13216571
